Id,Name,Title,Release,BGG Ranking,BGG Rating,Average Rating,Average Rating Z,Tags
254713,The Artemis Project,"<a href=""https://boardgamegeek.com/boardgame/254713"">The Artemis Project</a><br><img src=""https://cf.geekdo-images.com/KnXlq6lwaEa64BOdjqc-IA__thumb/img/Z9DmbNex_UWk0PI-gakcpEAAcD0=/fit-in/200x150/filters:strip_icc()/pic4226421.jpg"" alt=""The Artemis Project"">",2019,#1349,6.4,7.9,0.34080120014759824,"Dice, Science Fiction, Space Exploration"
180593,The Bloody Inn,"<a href=""https://boardgamegeek.com/boardgame/180593"">The Bloody Inn</a><br><img src=""https://cf.geekdo-images.com/GTUmt2ViVzJOT4ZKXbq2Zg__thumb/img/h-GMHsoeG4S6wRVjzlMGmP0UmQE=/fit-in/200x150/filters:strip_icc()/pic2618699.jpg"" alt=""The Bloody Inn"">",2015,#775,6.7,6.890333333333333,-0.1357145583855317,"Card Game, Economic, Horror, Post-Napoleonic"
175640,Vinhos Deluxe Edition,"<a href=""https://boardgamegeek.com/boardgame/175640"">Vinhos Deluxe Edition</a><br><img src=""https://cf.geekdo-images.com/JuyN9UOenAG_BlO-APPpdw__thumb/img/hQLejMza7x_sM1hW24jAocbyqHY=/fit-in/200x150/filters:strip_icc()/pic2649446.jpg"" alt=""Vinhos Deluxe Edition"">",2016,#114,7.5,8.478571428571428,1.0891223781090633,"Economic, Industry / Manufacturing"
149951,Warfighter: The Tactical Special Forces Card Game,"<a href=""https://boardgamegeek.com/boardgame/149951"">Warfighter: The Tactical Special Forces Card Game</a><br><img src=""https://cf.geekdo-images.com/R9iG4Xnecy6UOwzsTxTejQ__thumb/img/BT0_K8WmvhON3aOgB7Cp7AGEv7I=/fit-in/200x150/filters:strip_icc()/pic6280106.jpg"" alt=""Warfighter: The Tactical Special Forces Card Game"">",2014,#1417,6.3,7.928571428571429,0.5648757022115322,"Card Game, Modern Warfare, Wargame"
222853,Witches of the Revolution,"<a href=""https://boardgamegeek.com/boardgame/222853"">Witches of the Revolution</a><br><img src=""https://cf.geekdo-images.com/dh_BpDLJEz3xbIf08STSAA__thumb/img/biGh5LB4EldiSqHUKYnm8cH7boo=/fit-in/200x150/filters:strip_icc()/pic3534949.jpg"" alt=""Witches of the Revolution"">",2017,#6928,5.6,6.6,-0.23703303648889076,"American Revolutionary War, Card Game, Fantasy"
8229,Armadöra,"<a href=""https://boardgamegeek.com/boardgame/8229"">Armadöra</a><br><img src=""https://cf.geekdo-images.com/pFfkT0kSDH4U304YmC3bcA__thumb/img/uabnu5nXVN2Gtw6IKj9WwGM3QSo=/fit-in/200x150/filters:strip_icc()/pic2404104.jpg"" alt=""Armadöra"">",2003,#3771,5.8,5.642857142857143,-0.7010264476832944,"Abstract Strategy, American West, Bluffing, Fantasy, Territory Building"
7316,Bingo,"<a href=""https://boardgamegeek.com/boardgame/7316"">Bingo</a><br><img src=""https://cf.geekdo-images.com/7xqN6StcQz1FoGploAzcVQ__thumb/img/2gbOYKfIdPPSyz1ZyenWr0dI2_4=/fit-in/200x150/filters:strip_icc()/pic3871912.jpg"" alt=""Bingo"">",1530,#21415,4.0,2.141304347826087,-2.811236080423451,"Movies / TV / Radio theme, Number, Party Game"
58602,Cable Car,"<a href=""https://boardgamegeek.com/boardgame/58602"">Cable Car</a><br><img src=""https://cf.geekdo-images.com/uNPum_JrNrs6lMGEDl7r3w__thumb/img/pd_kiaCvU3ZmJtycidqxtKEKDU4=/fit-in/200x150/filters:strip_icc()/pic1248466.jpg"" alt=""Cable Car"">",2009,#2536,6.0,6.0,-0.5071912134929337,Trains
245934,Carpe Diem,"<a href=""https://boardgamegeek.com/boardgame/245934"">Carpe Diem</a><br><img src=""https://cf.geekdo-images.com/fsjopscDFCVArzU7fzhVxA__thumb/img/6Yu-lVdkDTrICD1y5ZqNmzHZEsc=/fit-in/200x150/filters:strip_icc()/pic6183704.jpg"" alt=""Carpe Diem"">",2018,#348,7.1,7.267857142857143,0.3256340748478813,Ancient
142379,Escape Plan,"<a href=""https://boardgamegeek.com/boardgame/142379"">Escape Plan</a><br><img src=""https://cf.geekdo-images.com/J-sgq_IT2g6WfnuMY7Y8PA__thumb/img/fSUSmbc2mpUwV2ErYG7X1Y-xuVM=/fit-in/200x150/filters:strip_icc()/pic4178038.jpg"" alt=""Escape Plan"">",2019,#454,6.9,7.80625,0.3660011075249805,"Adventure, Exploration, Mafia"
3181,Farkle,"<a href=""https://boardgamegeek.com/boardgame/3181"">Farkle</a><br><img src=""https://cf.geekdo-images.com/CKRu4CRpDan3G2tgvEEVrA__thumb/img/QfDqSbD-0wNsF9e6xbXKYiOtUgU=/fit-in/200x150/filters:strip_icc()/pic3624966.jpg"" alt=""Farkle"">",1996,#17703,5.5,4.958333333333333,-1.0855212129868579,Dice
244049,Forum Trajanum,"<a href=""https://boardgamegeek.com/boardgame/244049"">Forum Trajanum</a><br><img src=""https://cf.geekdo-images.com/kB1_q9PhancV1QxSZGMRjA__thumb/img/dD27KNUUpHepqcFCOJhw4LItqMI=/fit-in/200x150/filters:strip_icc()/pic4196818.jpg"" alt=""Forum Trajanum"">",2018,#1018,6.5,6.8875,0.20128662139154274,"City Building, Territory Building"
7682,Go Fish,"<a href=""https://boardgamegeek.com/boardgame/7682"">Go Fish</a><br><img src=""https://cf.geekdo-images.com/aZoXKNA2eIBg-G1rDgySpQ__thumb/img/C0x1B4SVYpVuTEjGWgYk0rKLx98=/fit-in/200x150/filters:strip_icc()/pic3177908.jpg"" alt=""Go Fish"">",0,#21407,4.6,3.4,-1.9922494975954987,"Card Game, Children&#x27;s Game, Deduction, Memory"
1751,Jumanji,"<a href=""https://boardgamegeek.com/boardgame/1751"">Jumanji</a><br><img src=""https://cf.geekdo-images.com/hXE6-VJAIQcpMpkaRYlaAA__thumb/img/9VMCA9Fk5MVVgS0NjZ8AEdrDYV0=/fit-in/200x150/filters:strip_icc()/pic6064.jpg"" alt=""Jumanji"">",1995,#21379,5.0,3.8454545454545452,-1.9190426954958928,"Adventure, Animals, Children&#x27;s Game, Dice, Movies / TV / Radio theme, Racing"
95527,Madeira,"<a href=""https://boardgamegeek.com/boardgame/95527"">Madeira</a><br><img src=""https://cf.geekdo-images.com/wY6k5MmdPH3NVXsJ-SgtMw__thumb/img/Su3JBW4OIe8Qt6nXEyUcMOJtqsM=/fit-in/200x150/filters:strip_icc()/pic1762708.jpg"" alt=""Madeira"">",2013,#412,7.0,6.959999999999999,0.3002470321994096,"Dice, Economic, Farming, Nautical"
276025,Maracaibo,"<a href=""https://boardgamegeek.com/boardgame/276025"">Maracaibo</a><br><img src=""https://cf.geekdo-images.com/rMNa0k05zMdKgSEp26Q3Tw__thumb/img/lVlnhYyxlZb3WuKZJHLoJcFHEjs=/fit-in/200x150/filters:strip_icc()/pic4917407.jpg"" alt=""Maracaibo"">",2019,#36,7.8,8.253846153846153,0.9609174261260713,"Economic, Exploration, Pirates"
170937,Newton,"<a href=""https://boardgamegeek.com/boardgame/170937"">Newton</a><br><img src=""https://cf.geekdo-images.com/hQ6fA6mfoQNcA32Iku66fw__thumb/img/VhPKipg-DRp9cwrYnIriDmf8cAw=/fit-in/200x150/filters:strip_icc()/pic2486190.jpg"" alt=""Newton"">",2014,Not Ranked,0.0,7.433333333333334,0.4764160754740037,Trivia
172546,Parfum,"<a href=""https://boardgamegeek.com/boardgame/172546"">Parfum</a><br><img src=""https://cf.geekdo-images.com/e_ZSrPuyjbSdtUlbFUWozw__thumb/img/1sNCdgDUHfFRK2eXH5-v1C74Bw8=/fit-in/200x150/filters:strip_icc()/pic2448514.jpg"" alt=""Parfum"">",2015,#2675,6.0,5.583333333333333,-0.6624945543232518,"Industry / Manufacturing, Renaissance"
216234,Pocket Ops,"<a href=""https://boardgamegeek.com/boardgame/216234"">Pocket Ops</a><br><img src=""https://cf.geekdo-images.com/Ef0h1uqbcO4TqhkA8xugeg__thumb/img/znZGgUXivay6VaCETv7napUubek=/fit-in/200x150/filters:strip_icc()/pic3583489.jpg"" alt=""Pocket Ops"">",2017,#5001,5.7,6.25,-0.42028069256313055,"Abstract Strategy, Deduction, Spies/Secret Agents"
1381,Pokémon Master Trainer,"<a href=""https://boardgamegeek.com/boardgame/1381"">Pokémon Master Trainer</a><br><img src=""https://cf.geekdo-images.com/9c8JPoCjA4YP99jr8T-8Jg__thumb/img/F7Ojck6ObEg5NuMQqZMpBXc83A8=/fit-in/200x150/filters:strip_icc()/pic297011.jpg"" alt=""Pokémon Master Trainer"">",1999,#11514,5.5,4.944444444444445,-1.3637684567667014,"Adventure, Card Game, Children&#x27;s Game, Fantasy, Movies / TV / Radio theme, Video Game Theme"
180198,Rolling America,"<a href=""https://boardgamegeek.com/boardgame/180198"">Rolling America</a><br><img src=""https://cf.geekdo-images.com/oxmhfPXiAZCnWQ2nBw2fpA__thumb/img/3OxxHpSUFHDMHAFHRJyKarTU12Y=/fit-in/200x150/filters:strip_icc()/pic2736928.jpg"" alt=""Rolling America"">",2015,#2900,5.9,6.142857142857143,-0.5696812369528064,"Dice, Number, Puzzle"
169649,Sapiens,"<a href=""https://boardgamegeek.com/boardgame/169649"">Sapiens</a><br><img src=""https://cf.geekdo-images.com/JMrUeepYDuM6oHFEhIwiOA__thumb/img/AnapXNvo-atVnRSoy9kDnDIctsU=/fit-in/200x150/filters:strip_icc()/pic2613688.jpg"" alt=""Sapiens"">",2015,#3812,5.8,5.833333333333333,-0.4436824985216452,Prehistoric
177678,Signorie,"<a href=""https://boardgamegeek.com/boardgame/177678"">Signorie</a><br><img src=""https://cf.geekdo-images.com/Nq7RZa78giIv6IdfPWCMvQ__thumb/img/-CUyKUt1lFJjpivhset1eX0Swso=/fit-in/200x150/filters:strip_icc()/pic2684003.jpg"" alt=""Signorie"">",2015,#756,6.7,7.333333333333333,0.6187648114506031,"Dice, Renaissance"
193558,The Oracle of Delphi,"<a href=""https://boardgamegeek.com/boardgame/193558"">The Oracle of Delphi</a><br><img src=""https://cf.geekdo-images.com/B3wVBSgHz1SW3VfcwbNvIA__thumb/img/z5eHOpwpI70RpFsiFcciqxBtPyk=/fit-in/200x150/filters:strip_icc()/pic3126511.jpg"" alt=""The Oracle of Delphi"">",2016,#599,6.8,7.4868421052631575,0.5926299881446142,"Ancient, Mythology, Nautical"
40831,The Pillars of the Earth: Builders Duel,"<a href=""https://boardgamegeek.com/boardgame/40831"">The Pillars of the Earth: Builders Duel</a><br><img src=""https://cf.geekdo-images.com/hZAEtZvZgOmHOtpVZ-bW-w__thumb/img/fNT3V6jSMjRtrDzzCnWTKcnQfzk=/fit-in/200x150/filters:strip_icc()/pic612391.jpg"" alt=""The Pillars of the Earth: Builders Duel"">",2009,#2596,6.0,6.300000000000001,-0.17953097325080414,"Card Game, Economic, Medieval, Novel-based"
161547,Timeline: Americana,"<a href=""https://boardgamegeek.com/boardgame/161547"">Timeline: Americana</a><br><img src=""https://cf.geekdo-images.com/OUo5A_mLO6HjIl57M0eIJw__thumb/img/3m80dvHh9wKkZd8Cdz5h4i_Tj50=/fit-in/200x150/filters:strip_icc()/pic2635907.jpg"" alt=""Timeline: Americana"">",2014,#2823,5.9,6.1,-0.04880559263734916,"Card Game, Educational, Party Game, Trivia"
218920,Valletta,"<a href=""https://boardgamegeek.com/boardgame/218920"">Valletta</a><br><img src=""https://cf.geekdo-images.com/mBXXPh7tGmzqToW8D8vaeg__thumb/img/MdLE3Dw8EIwf7jCuR3wstY-CuFE=/fit-in/200x150/filters:strip_icc()/pic3514287.jpg"" alt=""Valletta"">",2017,#1820,6.2,6.785714285714286,0.1440503985214132,"City Building, Renaissance"
11374,Villages,"<a href=""https://boardgamegeek.com/boardgame/11374"">Villages</a><br><img src=""https://cf.geekdo-images.com/gc-ST_aeF5tt8BzAMJ6Dxw__thumb/img/yPxiwB4HXodUQ2ODMDqAaFq40m4=/fit-in/200x150/filters:strip_icc()/pic46446.jpg"" alt=""Villages"">",1991,Not Ranked,0.0,6.8,-0.2500239406120512,"Animals, Economic, Farming, Fighting, Negotiation, Renaissance, Territory Building"
12150,Watergate,"<a href=""https://boardgamegeek.com/boardgame/12150"">Watergate</a><br><img src=""https://cf.geekdo-images.com/61fZHU2Qjvm2uWF_OWAXYw__thumb/img/z9w7oaXA5-VDumjpRyojgPrW0Ao=/fit-in/200x150/filters:strip_icc()/pic51230.jpg"" alt=""Watergate"">",1973,Not Ranked,0.0,7.725,0.8442046160349161,Political
221318,Whistle Stop,"<a href=""https://boardgamegeek.com/boardgame/221318"">Whistle Stop</a><br><img src=""https://cf.geekdo-images.com/lqMkVVt-crNAadXFzL1Rnw__thumb/img/HZAtWOABMFpGzvT3CIO64DD_L2Q=/fit-in/200x150/filters:strip_icc()/pic3472683.jpg"" alt=""Whistle Stop"">",2017,#980,6.5,7.0,0.08929468209501512,"American West, Trains"
142057,Carcassonne Big Box,"<a href=""https://boardgamegeek.com/boardgame/142057"">Carcassonne Big Box</a><br><img src=""https://cf.geekdo-images.com/TgEsqu_BQ7bbt9Zb556STQ__thumb/img/ulHQGla8uCWTmaLW9TaEXkp5-4I=/fit-in/200x150/filters:strip_icc()/pic201589.jpg"" alt=""Carcassonne Big Box"">",2006,Not Ranked,6.2,7.844875,0.44846267414381535,"City Building, Medieval"
72667,Mijnlieff,"<a href=""https://boardgamegeek.com/boardgame/72667"">Mijnlieff</a><br><img src=""https://cf.geekdo-images.com/Owkxfo3NKOOLis42r1S-8g__thumb/img/lUwQ3RRpX6MBCgdQtWbSRakyGLg=/fit-in/200x150/filters:strip_icc()/pic5669851.jpg"" alt=""Mijnlieff"">",2010,#3441,5.8,7.4,0.30787736012684946,Abstract Strategy
266524,PARKS,"<a href=""https://boardgamegeek.com/boardgame/266524"">PARKS</a><br><img src=""https://cf.geekdo-images.com/mF2cSNRk2O6HtE45Sl9TcA__thumb/img/K2AgL-KE_CTcvwahWd7zlt9YR0U=/fit-in/200x150/filters:strip_icc()/pic4852372.jpg"" alt=""PARKS"">",2019,#115,7.5,7.559090909090909,0.24639996129598554,"Adventure, Animals, Environmental, Travel"
247342,Village Pillage,"<a href=""https://boardgamegeek.com/boardgame/247342"">Village Pillage</a><br><img src=""https://cf.geekdo-images.com/1MXXf54JPFnJpQ8iF2wQ0g__thumb/img/KXBDISQ9ol_xdFVvuxWa9CMmu8M=/fit-in/200x150/filters:strip_icc()/pic4055313.png"" alt=""Village Pillage"">",2019,#2538,6.0,7.5,0.14474658462887977,"Card Game, Fantasy, Farming, Humor, Medieval"
33911,Bacchus' Banquet,"<a href=""https://boardgamegeek.com/boardgame/33911"">Bacchus&#x27; Banquet</a><br><img src=""https://cf.geekdo-images.com/Y-5TA11Z6WKv3iM91yBQcg__thumb/img/OALLsExFzEBFsrxAJ6P1pRnnztc=/fit-in/200x150/filters:strip_icc()/pic311881.jpg"" alt=""Bacchus&#x27; Banquet"">",2008,#6462,5.6,5.9,-0.2910058724888234,"Ancient, Bluffing, Card Game, Political"
17104,Canasta,"<a href=""https://boardgamegeek.com/boardgame/17104"">Canasta</a><br><img src=""https://cf.geekdo-images.com/0WtWRiRWl2mU-t_oEPKYgg__thumb/img/mtGfPOJcEgXK1CFlzsiVdWQ-Sh0=/fit-in/200x150/filters:strip_icc()/pic77289.jpg"" alt=""Canasta"">",1939,#3402,5.8,5.890909090909091,-0.38529105347170045,Card Game
18121,Casino,"<a href=""https://boardgamegeek.com/boardgame/18121"">Casino</a><br><img src=""https://cf.geekdo-images.com/WtOhlphG1eiSJ7TX12hx8g__thumb/img/Jv9xIToBZLU1U7CHEauhrqsULSQ=/fit-in/200x150/filters:strip_icc()/pic90564.jpg"" alt=""Casino"">",1800,#6761,5.6,6.55,0.15038423654863853,Card Game
56342,Chez Cthulhu,"<a href=""https://boardgamegeek.com/boardgame/56342"">Chez Cthulhu</a><br><img src=""https://cf.geekdo-images.com/vzNG2LeAVCZatdBdH5Dowg__thumb/img/QO0d2oE-XM3FhyjZ6PwSyz4D_hE=/fit-in/200x150/filters:strip_icc()/pic560564.jpg"" alt=""Chez Cthulhu"">",2010,#9737,5.6,4.8,-1.2052618943639393,"Card Game, Horror"
32014,Confucius,"<a href=""https://boardgamegeek.com/boardgame/32014"">Confucius</a><br><img src=""https://cf.geekdo-images.com/v93VMM_EW_R1KYPUOQZEVw__thumb/img/QLy0VbTDBrtm0Pmmy1opcNocRNA=/fit-in/200x150/filters:strip_icc()/pic250949.jpg"" alt=""Confucius"">",2008,#3078,5.9,6.525,0.1255423921375221,Political
125675,Doctor Who: The Card Game,"<a href=""https://boardgamegeek.com/boardgame/125675"">Doctor Who: The Card Game</a><br><img src=""https://cf.geekdo-images.com/abNcykgcvAIvyZpmZY9Lew__thumb/img/l91104qfHunxC48wvhlD6zDqsgM=/fit-in/200x150/filters:strip_icc()/pic1327331.jpg"" alt=""Doctor Who: The Card Game"">",2012,#9657,5.6,5.222222222222222,-1.0422518814416413,"Card Game, Movies / TV / Radio theme, Science Fiction"
1942,Foppen,"<a href=""https://boardgamegeek.com/boardgame/1942"">Foppen</a><br><img src=""https://cf.geekdo-images.com/6dbtF0dLfzeLgvhG6tY0XA__thumb/img/P0NYLGr9KbIVpM_z10qH6d4m8Fk=/fit-in/200x150/filters:strip_icc()/pic96931.jpg"" alt=""Foppen"">",1995,#4639,5.7,6.74,0.09800940918581699,Card Game
35423,Founding Fathers,"<a href=""https://boardgamegeek.com/boardgame/35423"">Founding Fathers</a><br><img src=""https://cf.geekdo-images.com/CdQbtw-yR10h2woRtXLMvQ__thumb/img/bI0I0_6NTiPfjh-08PQliiwBMYg=/fit-in/200x150/filters:strip_icc()/pic2072057.png"" alt=""Founding Fathers"">",2007,#4819,5.7,6.95625,0.09440957318895156,"Napoleonic, Negotiation, Political, Post-Napoleonic, Print &amp; Play"
7475,Hand and Foot,"<a href=""https://boardgamegeek.com/boardgame/7475"">Hand and Foot</a><br><img src=""https://cf.geekdo-images.com/8z-9UPlWhFBquV5tsRi2AA__thumb/img/NwSeu0kmnQEmkLIKGHuvvScrbAY=/fit-in/200x150/filters:strip_icc()/pic461778.jpg"" alt=""Hand and Foot"">",1982,#10180,5.6,5.5,-0.7261327488837906,Card Game
38872,Jet Set,"<a href=""https://boardgamegeek.com/boardgame/38872"">Jet Set</a><br><img src=""https://cf.geekdo-images.com/oV3JeS2KXefPZo52jcZjdA__thumb/img/ZFGW6SX6d49A1OGEG26Weldz36Y=/fit-in/200x150/filters:strip_icc()/pic381737.jpg"" alt=""Jet Set"">",2008,#2696,6.0,6.666666666666667,0.15043721877075159,"Aviation / Flight, Economic, Transportation, Travel"
20101,Kaivai,"<a href=""https://boardgamegeek.com/boardgame/20101"">Kaivai</a><br><img src=""https://cf.geekdo-images.com/9kuCa24rLmMxptabkzui0Q__thumb/img/WnL4edbM7uTNr4Y3kjLtv7hCfWI=/fit-in/200x150/filters:strip_icc()/pic751269.jpg"" alt=""Kaivai"">",2005,#4025,5.8,7.9,1.182858968920996,"City Building, Civilization, Economic, Nautical"
78733,Key Market,"<a href=""https://boardgamegeek.com/boardgame/78733"">Key Market</a><br><img src=""https://cf.geekdo-images.com/RYr-cYrUa091ptMpw6Xa7g__thumb/img/EwamF0ncO2jZWeCNiCc9fUiA2v4=/fit-in/200x150/filters:strip_icc()/pic779996.jpg"" alt=""Key Market"">",2010,#2163,6.1,7.800000000000001,0.8838800252084772,"Economic, Farming, Medieval"
3828,Locomotive Werks,"<a href=""https://boardgamegeek.com/boardgame/3828"">Locomotive Werks</a><br><img src=""https://cf.geekdo-images.com/86vu0XGjPDtZmwzG0D0fWw__thumb/img/NcRKxMz2vuhh52vXvHHgz_stGII=/fit-in/200x150/filters:strip_icc()/pic1208369.jpg"" alt=""Locomotive Werks"">",2002,#3815,5.8,5.211833333333334,-0.7183034234320075,"Economic, Industry / Manufacturing, Trains"
19878,Lucca Città,"<a href=""https://boardgamegeek.com/boardgame/19878"">Lucca Città</a><br><img src=""https://cf.geekdo-images.com/-BVfpQVkWSTRzgdrX7VTsA__thumb/img/5izzeOpuFojvcDlZIasvwb2qog0=/fit-in/200x150/filters:strip_icc()/pic6398667.jpg"" alt=""Lucca Città"">",2005,#7248,5.6,6.0,-0.6496127388926486,"Card Game, Renaissance"
24565,Magical Athlete,"<a href=""https://boardgamegeek.com/boardgame/24565"">Magical Athlete</a><br><img src=""https://cf.geekdo-images.com/ksj0GS2auMUOl4kcXS_EHg__thumb/img/TSERJeclhzK539EF4Jq_E_yK6io=/fit-in/200x150/filters:strip_icc()/pic2695208.jpg"" alt=""Magical Athlete"">",2002,#3214,5.9,5.984615384615385,-0.538147964065744,"Fantasy, Racing, Sports"
24771,Null & Nichtig,"<a href=""https://boardgamegeek.com/boardgame/24771"">Null &amp; Nichtig</a><br><img src=""https://cf.geekdo-images.com/xlzZU8xfrSEud-h-wbYcsw__thumb/img/-E8ERXrpiKE7MRW3Y0FGt-Cywsw=/fit-in/200x150/filters:strip_icc()/pic147374.jpg"" alt=""Null &amp; Nichtig"">",2006,#6912,5.6,6.56,-0.09121687494628797,Card Game
4583,Pinochle,"<a href=""https://boardgamegeek.com/boardgame/4583"">Pinochle</a><br><img src=""https://cf.geekdo-images.com/Mk9Xy-O4KpWVMtnUv6OHYw__thumb/img/tmNqcSDwi6DXm8kS0307kTW2B2Y=/fit-in/200x150/filters:strip_icc()/pic1154163.jpg"" alt=""Pinochle"">",1864,#2537,6.0,6.4,-0.06740373033608878,Card Game
121764,Plato 3000,"<a href=""https://boardgamegeek.com/boardgame/121764"">Plato 3000</a><br><img src=""https://cf.geekdo-images.com/UAAYDSXiF2MfF7lifNmzrg__thumb/img/j1syGaFrLFcoj8FDCQGjNVx3lds=/fit-in/200x150/filters:strip_icc()/pic1336644.jpg"" alt=""Plato 3000"">",2012,#5055,5.7,6.177777777777778,-0.19651858109128212,"Card Game, Civilization"
33107,Senji,"<a href=""https://boardgamegeek.com/boardgame/33107"">Senji</a><br><img src=""https://cf.geekdo-images.com/X0Kl5el1q7kqhA9Djum5Xw__thumb/img/0wo9tBkJa75ZhwlCZONvdyxrcS4=/fit-in/200x150/filters:strip_icc()/pic341717.jpg"" alt=""Senji"">",2008,#2659,6.0,6.033333333333333,-0.20741745855906388,"Bluffing, Medieval, Negotiation"
608,Siesta,"<a href=""https://boardgamegeek.com/boardgame/608"">Siesta</a><br><img src=""https://cf.geekdo-images.com/n-lrbWy7GidxOTQv0WcHtw__thumb/img/9HFJLuV_2rpU0bIrR--Ee5gpZSs=/fit-in/200x150/filters:strip_icc()/pic325179.jpg"" alt=""Siesta"">",1999,#6769,5.6,5.8,-0.417924409662768,Abstract Strategy
2611,The HellGame,"<a href=""https://boardgamegeek.com/boardgame/2611"">The HellGame</a><br><img src=""https://cf.geekdo-images.com/rQCUZxSMe3lCcnNIrmzv7w__thumb/img/sx8tCzm8zc5szkeCKJOokXzCoLE=/fit-in/200x150/filters:strip_icc()/pic785146.jpg"" alt=""The HellGame"">",2003,#5909,5.6,7.071428571428571,0.1654657798262283,"Dice, Fantasy, Horror, Medieval, Negotiation, Renaissance"
23950,Viktory II,"<a href=""https://boardgamegeek.com/boardgame/23950"">Viktory II</a><br><img src=""https://cf.geekdo-images.com/agFhOnxsCz8oOt18GOStfA__thumb/img/bGBxnbdSkohBFnbDHv7akZG8MOU=/fit-in/200x150/filters:strip_icc()/pic129448.jpg"" alt=""Viktory II"">",2006,#4110,5.8,6.857142857142857,0.17749886398486897,"Exploration, Fighting, Miniatures, Post-Napoleonic, Territory Building, Wargame"
158882,Elevenses for One,"<a href=""https://boardgamegeek.com/boardgame/158882"">Elevenses for One</a><br><img src=""https://cf.geekdo-images.com/AFCqz3ogWtjUhXwRT-UQHQ__thumb/img/AszdZdX2fKPrpKkyGrKZ4GQwOM0=/fit-in/200x150/filters:strip_icc()/pic2030762.jpg"" alt=""Elevenses for One"">",2014,#7315,5.6,6.4,-0.17192001782809946,"Card Game, Print &amp; Play, Puzzle"
3377,20 Questions,"<a href=""https://boardgamegeek.com/boardgame/3377"">20 Questions</a><br><img src=""https://cf.geekdo-images.com/mUgUuzg6tgNGu5J92FVQHg__thumb/img/O0CRkUYO_3kf9p6E3ALb_s1lL10=/fit-in/200x150/filters:strip_icc()/pic885888.jpg"" alt=""20 Questions"">",1988,#11715,5.5,6.0,-0.5565533238912188,"Deduction, Party Game, Trivia"
171890,Best Treehouse Ever,"<a href=""https://boardgamegeek.com/boardgame/171890"">Best Treehouse Ever</a><br><img src=""https://cf.geekdo-images.com/QT5y2EiXroo6fiwX0e7AwA__thumb/img/akJvICu-GA2CU2hhCKImfwL3mDQ=/fit-in/200x150/filters:strip_icc()/pic2375542.png"" alt=""Best Treehouse Ever"">",2015,#2271,6.0,6.222222222222222,-0.5459721129042875,Card Game
125943,Corporate America,"<a href=""https://boardgamegeek.com/boardgame/125943"">Corporate America</a><br><img src=""https://cf.geekdo-images.com/6g_xh1K3Tb0lns5C9jvv0w__thumb/img/oYVJuqkGoh4rCkihRDJY545lkso=/fit-in/200x150/filters:strip_icc()/pic1408735.jpg"" alt=""Corporate America"">",2013,#3453,5.8,6.571428571428571,-0.38742013981042484,"Economic, Humor, Negotiation, Political"
